発売日,クロスレビュー(評価),価格帯,ジャンル,メーカー,タイトル,シリーズ,ID,カウント
1996-07-19,-,-,ADV,バンプレスト,学校であった怖い話S,-,9153,0
1996-07-19,-,-,-,ヒューマン,トワイライトシンドローム究明編,-,9192,0
1996-07-19,-,-,-,ナグザット,アクチャーサッカー,-,9421,0
1996-07-19,-,-,PZL/TBL,ナグザット,本格麻雀徹萬スペシャル,-,9433,0
1996-07-26,-,-,-,ナムコ,ワールドスタジアムEX,-,7251,0
1996-07-26,-,-,SLG,テクモ,刻命館,-,7977,0
1996-07-26,-,-,-,アスキー,時空探偵DD幻のローレライ,-,8139,0
1996-07-26,-,-,-,エレクトロニック・アーツ,ショックウェーブ,-,8899,0
1996-07-26,-,-,-,ココナッツジャパン,エンジェルグラフィティ,-,9360,0
1996-07-26,-,-,-,ココナッツジャパン,エンジェルグラフィティ限定スペシャル版,-,9361,0
1996-07-26,-,-,-,パイオニア,ノエルノットデジタル,-,9519,0
1996-07-26,-,-,-,パイオニア,ノエルノットデジタル初回限定版,-,9520,0
1996-07-26,-,-,-,日本物産,キングオブスタリオン,-,9582,0
1996-07-26,-,-,-,徳間書店,クロックワークス,-,9825,0
1996-07-26,-,-,-,スカイ・シンク・システム,新型くるりんPA！,-,10221,0
1996-08-02,-,-,-,スクウェア,トバルNo.1,-,7160,0
1996-08-02,-,-,SLG,コーエー,信長の野望リターンズ,-,7930,0
1996-08-02,-,-,-,アクレイムジャパン,モータルコンバット2,-,8292,0
1996-08-02,-,-,-,リバーヒルソフト,オーバーブラッド,-,9406,0
1996-08-02,-,-,-,ネクサスインターラクト,レイクマスターズ,-,9981,0
1996-08-09,-,-,FTG,カプコン,ストリートファイターZERO2,ストリートファイター,7648,0
1996-08-09,-,-,-,コーエー,七つの秘館,-,7928,0
1996-08-09,-,-,-,BMGビクター,マジック・ジョンソンとカリーム・アブドゥール・ジャバーのスラムジャム'96,-,8515,0
1996-08-09,-,-,-,エクシング,ファイティングイリュージョンK-1グランプリ,-,8799,0
1996-08-09,-,-,-,ギャガ,サイバースピード,-,9945,0
1996-08-23,-,-,-,コーエー,提督の決断2,-,7953,0
1996-08-23,-,-,-,ビクター,トーナメント・リーダー,-,8025,0
1996-08-23,-,-,-,データイースト,クリーチャーショック,-,8088,0
1996-08-23,-,-,-,アジェンダ,スタジオP,-,8301,0
1996-08-23,-,-,-,エンジェル,戦乱,-,8938,0
1996-08-23,-,-,-,ココナッツジャパン,ポエド,-,9373,0
1996-08-23,-,-,PZL/TBL,キングレコード,出世麻雀大接待,-,9800,0
1996-08-30,-,-,-,カプコン,アーサーとアスタロトの謎魔界村,-,7627,0
1996-08-30,-,-,-,バンダイ,1996年08月30日,-,7861,0
1996-08-30,-,-,-,アクレイムジャパン,CRWカウンター・レボリューション・ウォー,-,8274,0
1996-08-30,-,-,-,アクレイムジャパン,イエロー・ブリック・ロード,-,8282,0
1996-08-30,-,-,PZL/TBL,アテナ,プロ麻雀極プラス,-,8357,0
1996-08-30,-,-,-,ウエップシステム,クールボーダーズ,-,8789,0
1996-08-30,-,-,-,エイコム,風雲悟空忍伝,-,8797,0
1996-08-30,-,-,-,バンプレスト,にゃんとワンダフル,-,9140,0
1996-08-30,-,-,-,バンプレスト,東亜プランシューティングバトル1,-,9163,0
1996-08-30,-,-,ADV,バンプレスト,北斗の拳,-,9168,0
1996-08-30,-,-,-,テクノソフト,鋼鉄霊域スティールダム,-,9354,0
1996-08-30,-,-,-,データム・ポリスター,るぷぷキューブルプ☆さらだ,-,9439,0
1996-08-30,-,-,FTG,SNK,サムライスピリッツ斬紅郎無双剣,-,9459,0
1996-08-30,-,-,-,メディアクエスト,ソニックウィングススペシャル,-,9646,0
1996-08-30,-,-,-,セタ,蛭子能収の大穴競艇,-,9685,0
1996-08-30,-,-,PZL/TBL,ギャップス,小島武夫麻雀帝王,-,9944,0
1996-08-30,-,-,-,ハーベストワン,ハイパーラリー,-,10192,0
1996-09-06,-,-,-,ナムコ,スマッシュコート,-,7210,0
1996-09-06,-,-,-,エレクトロニック・アーツ,ウイングコマンダー3,-,8887,0
1996-09-06,-,-,-,ジャレコ,テトリスプラス,-,9263,0
1996-09-06,-,-,-,ポニーキャニオン,トンズラくん,-,10323,0
1996-09-13,-,-,-,ソニー,英語の鉄人センター試験トライアル,-,7095,0
1996-09-13,-,-,-,アクレイムジャパン,フランク・トーマスビッグ・ハートベースボール,-,8273,0
1996-09-13,-,-,ACT,アクレイムジャパン,ライズオブザロボット2,-,8293,0
1996-09-13,-,-,-,アスミック,バーチャル・プロレスリング,-,8323,0
1996-09-13,-,-,-,サンソフト,必殺パチンコステーション,-,8710,0
1996-09-13,-,-,-,エクシング,天地無用！登校無用,-,8830,0
1996-09-13,-,-,-,バンプレスト,月下の棋士王竜戦,-,9154,0
1996-09-13,-,-,-,ココナッツジャパン,スーパーカジノスペシャル,-,9367,0
1996-09-13,-,-,-,日本一ソフトウェア,ジグソーアイランドジャパン・グラフティー,-,9718,0
1996-09-13,-,-,-,ギャップス,アイルトン・セナカートデュエル,-,9938,0
1996-09-13,-,-,-,小学館プロダクション,釣りバカ日誌,-,10027,0
1996-09-13,-,-,-,パウ,魔法少女ファンシーココ,-,10174,0
1996-09-13,-,-,-,伊藤忠商事,究極の倉庫番,-,10180,0
1996-09-20,-,-,-,ソニー,ヴィクトリーゾーン2,-,7023,0
1996-09-20,-,-,-,ソニー,ヴィクトリーゾーン2コントローラ限定同梱パック,-,7518,0
1996-09-20,-,-,RPG,アトラス,女神異聞録ペルソナ,-,7535,0
1996-09-20,-,-,FTG/ACT,タカラ,にとうしんでん,-,7585,0
1996-09-20,-,-,-,バンプレスト,幻影闘技SHADOWSTRUGGLE,-,9155,0
1996-09-20,-,-,-,ジャレコ,アイドル雀士スーチーパイ2リミテッド,-,9258,0
1996-09-20,-,-,-,セタ,HEIWAパチンコ大好き,-,9675,0
1996-09-20,-,-,-,プレイアベニュー,ぽじっと,-,10378,0
1996-09-27,-,-,PZL,コナミ,ときめきメモリアル対戦ぱずるだま,-,7374,0
1996-09-27,-,-,TBL,バンダイ,パワーレンジャーピンボール,-,7819,0
1996-09-27,-,-,-,テクモ,ギャロップレーサー,-,7965,0
1996-09-27,-,-,-,バンダイビジュアル,リターン・トゥ・ゾーク,-,8069,0
1996-09-27,-,-,-,タイトー,東京シャドウ,-,8180,0
1996-09-27,-,-,ADV,トンキンハウス,黒ノ十三,-,8192,0
1996-09-27,-,-,-,アテナ,ぷくんパ女子高生の放課後...,-,8363,0
1996-09-27,-,-,-,アートディンク,伝説のオウガバトル,-,8469,0
1996-09-27,-,-,-,サンソフト,おーちゃんのお絵かきロジック2カラーもありますわ,-,8670,0
1996-09-27,-,-,-,ジャレコ,ターフウィンド'96武豊競走馬育成ゲーム,-,9261,0
1996-09-27,-,-,-,KSS,ウェディングピーチドキドキお色直し,-,9329,0
1996-09-27,-,-,-,ココナッツジャパン,炎の15種目アトランタオリンピック,-,9378,0
1996-09-27,-,-,RCG,トミー,マッハGoGoGo,-,9393,0
1996-09-27,-,-,-,バップ,王宮の秘宝テンション,-,10049,0
1996-09-27,-,-,-,ココナッツジャパン,インターナショナルモトクロス,-,10329,0
1996-09-27,-,-,-,カネコ,シルエット☆ストーリィズ,-,10394,0
1996-10-04,-,-,-,ソニー,エア・アサルト,-,6980,0
1996-10-04,-,-,-,コーエー,アンジェリークスペシャルプレミアムBOX,-,7881,0
1996-10-04,-,-,-,コーエー,ウイニングポスト2プログラム'96,-,7889,0
1996-10-04,-,-,-,コーエー,水滸伝天命の誓い,-,7943,0
1996-10-04,-,-,FTG,タイトー,サイキックフォース,-,8147,0
1996-10-04,-,-,RPG,アイディアファクトリー,スペクトラルタワー,-,8200,0
1996-10-04,-,-,-,インベックス,C1サーキット,-,8774,0
1996-10-04,-,-,-,エレクトロニック・アーツ,アサルトリグス,-,8884,0
1996-10-04,-,-,-,エレクトロニック・アーツ,クレイジーイワン,-,8896,0
1996-10-04,-,-,-,ヴァージンインタラクティブ,カオスコントロール,-,9311,0
1996-10-04,-,-,-,ヴァージンインタラクティブ,ローンソルジャー,-,9323,0
1996-10-04,-,-,-,トミー,くるくるトゥインクルおねがいおほしさま,-,9388,0
1996-10-04,-,-,-,ギャガ,ファイナリスト,-,9946,0
1996-10-04,-,-,-,東北新社,すらいムしよう！,-,10030,0
1996-10-04,-,-,-,システムサコム,あれ！もこれ?も桃太郎(日本たらればなしツアー1),-,10214,0
1996-10-04,-,-,-,ビック東海,クリティコムザ・クリティカルコンバット,-,10366,0
1996-10-10,-,-,-,バンプレスト,続ぐっすんおよよ,-,9160,0
1996-10-10,-,-,-,マップジャパン,ヒロイン・ドリーム,-,9754,0
1996-10-10,-,-,-,マップジャパン,ヒロイン・ドリーム初回限定盤,-,9755,0
1996-10-10,-,-,-,パック・イン・ビデオ,フィッシュアイズ,-,9998,0
1996-10-10,-,-,-,小学館プロダクション,結婚Marriage,-,10025,0
1996-10-10,-,-,-,ハーベストワン,リーディングジョッキーハイブリッド,-,10193,0
1996-10-18,-,-,-,コナミ,パチンコドリーム,-,7387,0
1996-10-18,-,-,-,サンソフト,ストーンウォーカーズ,-,8683,0
1996-10-18,-,-,STG,SPS,首領蜂,-,8844,0
1996-10-18,-,-,-,エレクトロニック・アーツ,ショックウェーブオペレーション・ジャンプゲート,-,8900,0
1996-10-18,-,-,-,バンプレスト,メガチュード2096,-,9149,0
1996-10-18,-,-,-,ヴァージンインタラクティブ,ザ・ディープ失われた深海,-,9309,0
1996-10-18,-,-,-,ココナッツジャパン,ブレインデッド13,-,9371,0
1996-10-18,-,-,-,TEN研究所,キングオブパーラー,-,9775,0
1996-10-25,-,-,-,ソニー,イーストエンドプラスユリイージーライフ,-,6984,0
1996-10-25,-,-,-,コナミ,ヴァンダルハーツ失われた古代文明,-,7316,0
1996-10-25,-,-,-,コナミ,ボトムオフザナインスメジャーリーグヒーローズ,-,7414,0
1996-10-25,-,-,-,カプコン,スターグラディエイター,-,7640,0
1996-10-25,-,-,-,バンダイ,オウバードフォース,-,7744,0
1996-10-25,-,-,-,バンダイ,オウバードフォース初回限定版,-,7745,0
1996-10-25,-,-,-,OZクラブ,童夢の野望F1GPNIPPONの挑戦,-,8840,0
1996-10-25,-,-,-,エレクトロニック・アーツ,シェルショック,-,8898,0
1996-10-25,-,-,-,バンプレスト,爆れつハンターまあじゃんすぺしゃる,-,9167,0
1996-10-25,-,-,-,ヒューマン,アポなしギャルズおりんぽす,-,9174,0
1996-10-25,-,-,-,ヒューマン,アポなしギャルズおりんぽす初回限定版,-,9175,0
1996-10-25,-,-,-,翔泳社,ビルクラッシュ！,-,9630,0
1996-10-25,-,-,-,バップ,ピンボールファンタジーズデラックス,-,10047,0
1996-10-25,-,-,-,サイバーテック・デザイン,デス・ウィング,-,10300,0
1996-10-25,-,-,PZL/TBL,ビデオシステム,本格4人打ち芸能人対局麻雀THEわれめDEポン,-,10368,0
1996-11-01,-,-,RPG,ソニー,アークザラッド2,-,6948,106
1996-11-01,-,-,STG,コナミ,セクシーパロディウス,-,7346,0
1996-11-01,-,-,-,アトラス,デジクロデジタル・ナンバー・クロスワード,-,7502,0
1996-11-01,-,-,-,東北新社,ルルLULU,-,8379,0
1996-11-01,-,-,-,アルトロン,チェスマスター,-,8402,0
1996-11-01,-,-,-,エレクトロニック・アーツ,バーミン・キッズ,-,8921,0
1996-11-01,-,-,-,ヴィジット,クーリースカンク,-,9224,0
1996-11-01,-,-,-,シャングリ・ラ,競馬最勝の法則'96Vol.2GI-ROAD,-,9788,0
1996-11-01,-,-,-,ライトスタッフ,ジョッキーゼロ,-,10114,0
1996-11-01,-,-,-,オープンブック9003,ザ・タワーボーナスエディション,-,10285,0
1996-11-01,-,-,-,オープンブック9003,ザ・タワーボーナスエディション初回限定版,-,10286,0
1996-11-01,-,-,-,ソネット,ナイトゥルース闇の扉,-,10361,0
1996-11-08,-,-,-,ソニー,3Dレミングス,-,6978,0
1996-11-08,-,-,-,ソニー,ワイプアウトXL,-,7093,0
1996-11-08,-,-,-,ナムコ,ナムコミュージアムVOL.4,-,7232,0
1996-11-08,-,-,-,テクモ,テクモスーパーボール,-,7969,0
1996-11-08,-,-,-,エレクトロニック・アーツ,アローン・イン・ザ・ダーク2,-,8885,0
1996-11-08,-,-,-,ココナッツジャパン,オリンピックサッカー,-,9362,0
1996-11-08,-,-,-,ポリグラム,それいけ×ココロジー,-,10177,0
1996-11-15,-,-,-,ソニー,ツイステッド・メタル,-,7011,0
1996-11-15,-,-,-,ビクター,拳聖キング・オブ・ボクシング,-,8051,0
1996-11-15,-,-,-,ヴァージンインタラクティブ,タイムコマンドー,-,9317,0
1996-11-15,-,-,SLG,ビング,はるかぜ戦隊Vフォース,-,9930,0
1996-11-15,-,-,A-PZL,コンパイル,ぷよぷよ通決定盤,-,9973,70
1996-11-15,-,-,-,元気,ベルトロガー9,-,10098,0
1996-11-15,-,-,-,元気,ベルトロガー9初回限定版,-,10099,0
1996-11-15,-,-,-,プロデュース,怪獣戦記,-,10247,0
1996-11-22,-,-,-,コナミ,Jリーグ実況ウイニングイレブン'97,-,7281,0
1996-11-22,-,-,-,タカラ,コブラ・ザ・シューティング,-,7570,0
1996-11-22,-,-,A-PZL,アイレム,ぐっすんぱらだいす,-,8245,0
1996-11-22,-,-,-,アスク講談社,ボイスパラダイスエクセラ,-,8313,0
1996-11-22,-,-,-,イマジニア,フィスト,-,8488,0
1996-11-22,-,-,-,ナグザット,東方珍遊記はーふりんぐ・はーつ,-,9429,0
1996-11-22,-,-,SLG,メディアワークス,エターナルメロディ,-,9549,0
1996-11-22,-,-,-,メディアクエスト,ズープ,-,9645,0
1996-11-22,-,-,-,パトラ,タクラマカン敦煌傳竒,-,10251,0
1996-11-29,-,-,FTG,ソニー,るろうに剣心明治剣客浪漫譚維新激闘編,-,7088,0
1996-11-29,-,-,-,コナミ,NBAパワーダンカーズ2,-,7308,0
1996-11-29,-,-,PZL/TBL,コーエー,麻雀大会2スペシャル,-,7958,0
1996-11-29,-,-,ADV,データイースト,探偵神宮寺三郎未完のルポ,-,8098,0
1996-11-29,-,-,-,タイトー,スーパーフットボールチャンプ,-,8157,0
1996-11-29,-,-,-,トンキンハウス,Vテニス2,-,8185,0
1996-11-29,-,-,-,イマジニア,TFX,-,8476,0
1996-11-29,-,-,-,エクシング,パンツァージェネラル,-,8805,0
1996-11-29,-,-,-,エクシング,皇龍三國演義,-,8828,0
1996-11-29,-,-,STG,バンプレスト,タイムボカンシリーズボカンと一発！ドロンボー,-,9138,0
1996-11-29,-,-,-,KSS,デザーテッドアイランド(サバイバルライフ・シミュレーション),-,9331,0
1996-11-29,-,-,-,講談社,金田一少年の事件簿悲報島新たなる惨劇,-,9484,0
1996-11-29,-,-,-,ソフトバンク,シミュレーションズー,-,9694,0
1996-11-29,-,-,-,サントス,エア・グレイヴ,-,10211,0
1996-12-03,-,-,RCG,ナムコ,レイジレーサー,-,7245,79
1996-12-06,-,-,ACT,ソニー,クラッシュ・バンディクー,-,6967,0
1996-12-06,-,-,-,ソニー,パラッパラッパー,-,6973,148
1996-12-06,-,-,-,ソニー,デプス,-,6983,0
1996-12-06,-,-,-,タカラ,DX億万長者ゲーム,-,7551,0
1996-12-06,-,-,-,カプコン,スーパーパズルファイター2X,-,7652,0
1996-12-06,-,-,-,アスキー,エクストラブライト,-,8108,0
1996-12-06,-,-,-,アンティノスレコード,ガボールスクリーン,-,8421,0
1996-12-06,-,-,-,アンティノスレコード,ガボールスクリーン初回版,-,8422,0
1996-12-06,-,-,-,アートディンク,トポロ,-,8447,0
1996-12-06,-,-,-,サンソフト,オラクルの宝石,-,8668,0
1996-12-06,-,-,-,ココナッツジャパン,ピットボール,-,9370,0
1996-12-06,-,-,-,小学館プロダクション,らんま1/2バトルルネッサンス,-,10023,0
1996-12-06,-,-,-,ザウルス,ステークスウィナーGI完全制覇への道,-,10063,0
1996-12-06,-,-,-,ライトスタッフ,ブルーフォレスト物語風の封印,-,10115,0
1996-12-06,-,-,-,ケムコ,キッドクラウンのクレイジーチェイス2ラブラブハニー争奪戦,-,10297,0
1996-12-06,-,-,RPG,サンテックジャパン,里見の謎,-,10303,0
1996-12-06,-,-,-,呉ソフトウエア工房,ファーストクイーン4バルシア戦記,-,10396,0
1996-12-13,-,-,-,ソニー,フォーミュラワン,-,6986,0
1996-12-13,-,-,-,コナミ,スピードキング,-,7345,0
1996-12-13,-,-,-,アトラス,ヘブンズゲート,-,7506,0
1996-12-13,-,-,SLG,アスキー,トゥルーラブストーリー,-,8118,0
1996-12-13,-,-,-,SPS,ハードボール5,-,8843,0
1996-12-13,-,-,-,エレクトロニック・アーツ,ぐーちょDEパークテーマパークものがたり,-,8897,0
1996-12-13,-,-,-,エレクトロニック・アーツ,ダイハードトリロジー,-,8903,0
1996-12-13,-,-,-,バンプレスト,ゼイラムゾーン,-,9135,0
1996-12-13,-,-,ADV,ヒューマン,クロックタワー2,-,9178,0
1996-12-13,-,-,-,ソフトバンク,ペブルビーチの波濤プラス,-,9697,0
1996-12-13,-,-,-,ベック,ダライアス外伝,-,10151,0
1996-12-13,-,-,-,テクノソレイユ,ガイアシード,-,10200,0
1996-12-13,-,-,-,タイムワーナーインタラクティブ,プライマルレイジ,-,10233,0
1996-12-17,-,-,ACT,カプコン,ロックマン8メタルヒーローズ,-,7683,0
1996-12-20,-,-,RPG,ソニー,ワイルドアームズ,-,6961,0
1996-12-20,-,-,-,ナムコ,ソウルエッジ,-,7214,0
1996-12-20,-,-,-,コナミ,ライトニングレジェンド,-,7428,0
1996-12-20,-,-,-,コナミ,永世名人2,-,7437,0
1996-12-20,-,-,-,コナミ,実況おしゃべりパロディウス,-,7454,0
1996-12-20,-,-,-,アトラス,ガレオス,-,7473,0
1996-12-20,-,-,-,ナムコ,ソウルエッジナムコジョイスティック付限定ボックス,-,7526,0
1996-12-20,-,-,-,タカラ,DX日本特急旅行ゲーム,-,7563,0
1996-12-20,-,-,-,バンダイ,ゼクシード,-,7741,0
1996-12-20,-,-,SRPG,バンダイ,新SD戦国伝機動武者大戦,-,7850,0
1996-12-20,-,-,-,バンダイ,新SD戦国伝機動武者大戦限定版,-,7851,0
1996-12-20,-,-,-,アスキー,3Dシューティングツクール,-,8101,0
